year,payment_period,n_entries,total,share,era
1769,one_off,0.8571428571428571,1.6142857142857143,0.5309734513274336,industrial_1760_1840
1769,quadrennial,0.014285714285714285,1.6142857142857143,0.008849557522123894,industrial_1760_1840
1769,sesquiannual,0.014285714285714285,1.6142857142857143,0.008849557522123894,industrial_1760_1840
1769,triennial,0.014285714285714285,1.6142857142857143,0.008849557522123894,industrial_1760_1840
1770,annual,17.0,61.5,0.2764227642276423,industrial_1760_1840
1770,biennial,4.5,61.5,0.07317073170731707,industrial_1760_1840
1770,half_year,4.5,61.5,0.07317073170731707,industrial_1760_1840
1770,multi_year,2.0,61.5,0.032520325203252036,industrial_1760_1840
1770,one_off,27.0,61.5,0.43902439024390244,industrial_1760_1840
1770,quadrennial,2.0,61.5,0.032520325203252036,industrial_1760_1840
1770,quinquennial,1.0,61.5,0.016260162601626018,industrial_1760_1840
1770,sesquiannual,1.5,61.5,0.024390243902439025,industrial_1760_1840
1770,triennial,2.0,61.5,0.032520325203252036,industrial_1760_1840
1771,annual,45.5,138.0,0.32971014492753625,industrial_1760_1840
1771,biennial,5.0,138.0,0.036231884057971016,industrial_1760_1840
1771,half_year,9.5,138.0,0.06884057971014493,industrial_1760_1840
1771,multi_year,4.0,138.0,0.028985507246376812,industrial_1760_1840
1771,one_off,60.5,138.0,0.4384057971014493,industrial_1760_1840
1771,quadrennial,4.0,138.0,0.028985507246376812,industrial_1760_1840
1771,quinquennial,1.0,138.0,0.007246376811594203,industrial_1760_1840
1771,sesquiannual,4.0,138.0,0.028985507246376812,industrial_1760_1840
1771,triennial,4.5,138.0,0.03260869565217391,industrial_1760_1840
1772,annual,30.0,141.0,0.2127659574468085,industrial_1760_1840
1772,biennial,0.5,141.0,0.0035460992907801418,industrial_1760_1840
1772,half_year,13.5,141.0,0.09574468085106383,industrial_1760_1840
1772,multi_year,2.0,141.0,0.014184397163120567,industrial_1760_1840
1772,one_off,88.0,141.0,0.624113475177305,industrial_1760_1840
1772,quadrennial,2.0,141.0,0.014184397163120567,industrial_1760_1840
1772,sesquiannual,2.5,141.0,0.01773049645390071,industrial_1760_1840
1772,triennial,2.5,141.0,0.01773049645390071,industrial_1760_1840
1773,annual,30.5,150.0,0.20333333333333334,industrial_1760_1840
1773,biennial,13.0,150.0,0.08666666666666667,industrial_1760_1840
1773,half_year,23.0,150.0,0.15333333333333332,industrial_1760_1840
1773,multi_year,2.0,150.0,0.013333333333333334,industrial_1760_1840
1773,one_off,79.5,150.0,0.53,industrial_1760_1840
1773,sesquiannual,1.5,150.0,0.01,industrial_1760_1840
1773,triennial,0.5,150.0,0.0033333333333333335,industrial_1760_1840
1774,annual,52.0,163.0,0.31901840490797545,industrial_1760_1840
1774,biennial,18.5,163.0,0.11349693251533742,industrial_1760_1840
1774,half_year,24.5,163.0,0.15030674846625766,industrial_1760_1840
1774,multi_year,3.5,163.0,0.02147239263803681,industrial_1760_1840
1774,one_off,57.5,163.0,0.35276073619631904,industrial_1760_1840
1774,sesquiannual,2.0,163.0,0.012269938650306749,industrial_1760_1840
